scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan308	take the bowl from the desk	pick	bowl	pick	bowl	True
FloorPlan308	turn right go straight when you reach the middle of the bed turn left go straight to the wall turn left to face the desk	go	desklamp	go	bed	False
FloorPlan308	turn the lamp on the desk on	toggle	desklamp	go	desklamp	False
FloorPlan308	walk forward and turn right to face the desk closest to the window	go	desk	go	shelf	False
FloorPlan308	pick up the bowl from the desk	pick	bowl	pick	bowl	True
FloorPlan308	turn right and walk to the other desk	go	desklamp	go	window	False
FloorPlan308	turn on the desk lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan10	turn around to face the room and go left past the refrigerator then turn to face the sink on the right	go	sinkbasin	go	vase	False
FloorPlan10	pick up the green apple from the left side of the sink	pick	apple	pick	apple	True
FloorPlan10	turn around and take the apple to the microwave behind you	go	microwave	go	drawer	False
FloorPlan10	put the apple in the microwave cook it and remove it	heat	apple	heat	apple	True
FloorPlan10	turn around to your left and go back to the sink	go	sinkbasin	go	drawer	False
FloorPlan10	put the apple back in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn around turn to the left and go to the sink to your right	go	sinkbasin	go	countertop	False
FloorPlan10	pick up the apple that is to the right of the fork	pick	apple	pick	apple	True
FloorPlan10	turn around to the microwave above the stove	go	microwave	go	microwave	True
FloorPlan10	cook the apple in the microwave	heat	apple	pick	apple	False
FloorPlan10	turn around to the sink behind you	go	sinkbasin	go	sink	False
FloorPlan10	place the apple in the sink to the right of the fork	put	sinkbasin	put	sinkbasin	True
FloorPlan10	move to the sink	go	sinkbasin	go	countertop	False
FloorPlan10	pick up the apple in the sink on the left	pick	apple	pick	apple	True
FloorPlan10	bring the apple to the microwave	go	microwave	go	microwave	True
FloorPlan10	heat the apple in the microwave	heat	apple	heat	apple	True
FloorPlan10	bring the apple to the sink	go	sinkbasin	go	countertop	False
FloorPlan10	put the apple in the sink to the left of the other apple	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn around and walk halfway to the door then turn right and walk to the fridge then turn right and walk to the sink and face it	go	sinkbasin	go	fridge	False
FloorPlan10	take the apple from the sink	pick	apple	pick	apple	True
FloorPlan10	turn around and look up at the microwave above the stove	go	microwave	go	microwave	True
FloorPlan10	heat the apple in the microwave then take it out	heat	apple	heat	apple	True
FloorPlan10	turn around and face the sink	go	sinkbasin	go	countertop	False
FloorPlan10	put the apple in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn around and move towards the door next to the shelf turn right and move towards the refrigerator and turn right once past the black rubbish bin move to the sink and turn right to face the sink	go	sinkbasin	go	drawer	False
FloorPlan10	pick up the green apple in the corner of the sink to the right of the mug	pick	apple	pick	apple	True
FloorPlan10	turn left and move to the oven and then turn left to face the microwave above the oven	go	microwave	go	stoveknob	False
FloorPlan10	place the green apple on the plate in the microwave microwave the green apple then open the microwave and pick up the green apple	heat	apple	put	plate	False
FloorPlan10	turn left and move to the sink in the kitchen island	go	sinkbasin	go	sinkbasin	True
FloorPlan10	place the green apple in the sink between the two onion in front of the drain	put	sinkbasin	put	countertop	False
FloorPlan10	turn around and go towards the door take a right and go towards the fridge take a right and go to the sink on your right	go	sinkbasin	go	countertop	False
FloorPlan10	pick up the green apple that is in the sink	pick	apple	pick	apple	True
FloorPlan10	turn around and go to the microwave that is above the stove	go	microwave	go	drawer	False
FloorPlan10	open the microwave put the apple inside close the door turn the microwave on to cook remove the apple from the microwave and close the door	heat	apple	put	microwave	False
FloorPlan10	turn around and go back to the sink	go	sinkbasin	go	countertop	False
FloorPlan10	put the apple in the sink between the two egg	put	sinkbasin	put	countertop	False
FloorPlan10	turn around and walk to the sink that is on your right	go	sinkbasin	go	cabinet	False
FloorPlan10	pick up the green apple out of the sink	pick	apple	pick	apple	True
FloorPlan10	turn around and walk to the microwave that is above the stove	go	microwave	go	drawer	False
FloorPlan10	open the microwave and place the apple inside to the left of the green cup	heat	apple	put	microwave	False
FloorPlan10	close the door and turn the microwave on then open the microwave and pick up the apple	go	sinkbasin	go	butterknife	False
FloorPlan10	turn around and place the apple in the sink between the two egg closest to you	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn toward the fridge and turn right and go towards the kitchen sink	go	sinkbasin	go	cabinet	False
FloorPlan10	pick up the green apple out of the sink	pick	apple	pick	apple	True
FloorPlan10	turn around and walk towards the microwave with the apple and open the microwave door	go	microwave	go	microwave	True
FloorPlan10	put the apple in the microwave and close the door and turn it on for a few second then open the door and take the apple out	heat	apple	put	microwave	False
FloorPlan10	turn around and walk back to the sink	go	sinkbasin	go	cabinet	False
FloorPlan10	put the apple in the sink	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn left go straight turn right into kitchen	go	sinkbasin	go	countertop	False
FloorPlan10	pick up apple in the sink	pick	apple	pick	apple	True
FloorPlan10	hold apple open microwave door	go	microwave	go	microwave	True
FloorPlan10	place apple into microwave close microwave	heat	apple	put	microwave	False
FloorPlan10	cook apple in microwave open microwave grab apple	go	sinkbasin	pick	apple	False
FloorPlan10	turn around towards sink throw apple into sink	put	sinkbasin	go	sink	False
FloorPlan10	turn to the left then to the right then to the sink on the right	go	sinkbasin	go	fridge	False
FloorPlan10	pick up the apple to the left of the egg	pick	apple	pick	apple	True
FloorPlan10	turn around and go to the microwave in front of you	go	microwave	go	drawer	False
FloorPlan10	heat the apple in the microwave	heat	apple	heat	apple	True
FloorPlan10	return to the sink behind you	go	sinkbasin	go	sinkbasin	True
FloorPlan10	put the apple in the sink to the right of the fork	put	sinkbasin	put	sinkbasin	True
FloorPlan10	turn left and head to the counter top the is directly to the left of the stove	go	cabinet	go	countertop	False
FloorPlan10	open the cabinet that is above the counter and pick up the green cup then close the cabinet	pick	cup	go	cabinet	False
FloorPlan10	turn right and walk to the stove	go	microwave	go	stoveknob	False
FloorPlan10	open the microwave above the stove and place the green cup inside to the right of the coffee mug then close the microwave and turn it on open the microwave and pick up the green cup then close the microwave	heat	cup	go	tomato	False
FloorPlan10	take a couple step to stand in front of the counter to the right of the stove	go	cabinet	go	drawer	False
FloorPlan10	open the cabinet above the counter and place the green cup inside on the right hand side	put	cabinet	put	cabinet	True
FloorPlan10	go left and walk towards the counter next to the stove and look up	go	cabinet	go	countertop	False
FloorPlan10	open the cupboard door to take out the green cup and shut it	pick	cup	pick	papertowelroll	False
FloorPlan10	bring it down and turn to your right and go towards the stove bring the cup up to the microwave	go	microwave	go	drawer	False
FloorPlan10	place the green cup inside the microwave next to the white mug and turn it on take the cup back out and shut the door	heat	cup	put	microwave	False
FloorPlan10	bring it back down and turn left and a quick right back up to the cupboard	go	cabinet	go	drawer	False
FloorPlan10	place the cup back in the cupboard and shut the door	put	cabinet	put	cabinet	True
FloorPlan10	turn to your left and go forward to the counter immediately left of the stove	go	cabinet	go	countertop	False
FloorPlan10	open the right hand cabinet above the counter and get out the green glass	pick	cup	go	cabinet	False
FloorPlan10	move to the front of the stove	go	microwave	go	drawer	False
FloorPlan10	heat the glass in the microwave above the stove	heat	cup	pick	cup	False
FloorPlan10	go back to the cabinet where the glass wa stored	go	cabinet	go	cabinet	True
FloorPlan10	put the glass away in the cabinet	put	cabinet	put	cabinet	True
FloorPlan10	turn around move forward turn right move forward for the fridge turn right move forward then turn left to approach the counter to the left of the stove	go	cabinet	go	countertop	False
FloorPlan10	pick up the cup in the right cabinet above the counter	pick	cup	pick	cup	True
FloorPlan10	turn right move forward then turn left to face the stove	go	microwave	go	vase	False
FloorPlan10	warm the cup in the microwave above the stove	heat	cup	put	cup	False
FloorPlan10	turn left move forward then turn right to face the counter next to the stove	go	cabinet	go	drawer	False
FloorPlan10	place the cup in the cabinet above the counter to the right	put	cabinet	put	cabinet	True
FloorPlan10	head to the counter next to the stove on the left	go	cabinet	pick	glassbottle	False
FloorPlan10	open the cabinet above and pick up the green cup from in there	pick	cup	go	cabinet	False
FloorPlan10	bring the cup to the microwave on the right	go	microwave	go	microwave	True
FloorPlan10	heat the cup in the microwave	heat	cup	heat	cup	True
FloorPlan10	bring the heated cup to the cabinet on the left next to the microwave	go	cabinet	go	drawer	False
FloorPlan10	put the heated cup in the cabinet next to the microwave	put	cabinet	put	cabinet	True
FloorPlan10	go left and then right to stand in front of the cabinet to the left of the microwave	go	cabinet	go	drawer	False
FloorPlan10	open the upper cabinet on the right and take out the green vase	pick	cup	go	cabinet	False
FloorPlan10	go to the right and stand in front of the microwave	go	microwave	go	drawer	False
FloorPlan10	put the vase in the microwave and turn it on and then take it out and shut the door	heat	cup	heat	vase	False
FloorPlan10	go left and face the cabinet to the left of the stove	go	cabinet	go	cabinet	True
FloorPlan10	open the upper cabinet closest to the microwave and put the vase in and shut the door	put	cabinet	put	cabinet	True
FloorPlan10	turn around towards the window turn left towards the coffee maker turn right towards the loaf of bread on the counter and then look up towards the cabinet	go	cabinet	go	drawer	False
FloorPlan10	open the right cabinet and take out a green cup	pick	cup	pick	vase	False
FloorPlan10	take a step to the right to find the microwave above the stove	go	microwave	go	drawer	False
FloorPlan10	warm up the cup and take it back out of the microwave	heat	cup	pick	mug	False
FloorPlan10	take a step to the left and look up to the cabinet above the bread	go	cabinet	go	shelf	False
FloorPlan10	place the cup back into the cabinet	put	cabinet	put	cabinet	True
FloorPlan10	turn around walk to the wall hang a left head to the counter turn left and cross the room to face the silver dishwasher and counter top to your right	go	cabinet	go	shelf	False
FloorPlan10	pick up a green glass next to the vase from inside the top right cabinet above the loaf of bread and close the door	pick	cup	pick	vase	False
FloorPlan10	turn right and walk towards the silver stove on your left side	go	microwave	go	stoveknob	False
FloorPlan10	place the green glass on the right side inside the microwave above the stove heat for three second remove the heated glass and close the door	heat	cup	put	cabinet	False
FloorPlan10	turn left and walk to the counter to the left of the stove	go	cabinet	go	countertop	False
FloorPlan10	open the tall cabinet above the counter to the left of the microwave place the heated glass to the right of the silver vase and close the door	put	cabinet	go	cabinet	False
FloorPlan10	turn around and go left and then left again to stand at the counter in front of all of the utensil	go	cabinet	go	countertop	False
FloorPlan10	open the cupboard above and take out the green vase	pick	cup	pick	spatula	False
FloorPlan10	go right and stand in front of the microwave	go	microwave	go	drawer	False
FloorPlan10	put the vase in the microwave turn it on and then take it out and shut the door	heat	cup	heat	vase	False
FloorPlan10	move to the left and stand in front of the cupboard to the left of the stove	go	cabinet	go	spoon	False
FloorPlan10	open the upper cabinet and put the green vase in the cupboard to the right of the other one	put	cabinet	go	vase	False
FloorPlan308	walk forward turn right to face the desk	go	desk	go	shelf	False
FloorPlan308	pick up the cd that is on the desk	pick	cd	pick	cd	True
FloorPlan308	turn right walk across the room turn left walk past desk turn left to face desk	go	desklamp	go	shelf	False
FloorPlan308	turn the lamp on	toggle	desklamp	go	desklamp	False
FloorPlan308	walk forward to the wooden desk on your left	go	desk	go	desk	True
FloorPlan308	pick up the disc on the corner of the desk	pick	cd	pick	cd	True
FloorPlan308	turn right at the desk and walk by the bed on your right turn left at the bed and walk forward to the wooden desk on your left	go	desklamp	go	shelf	False
FloorPlan308	turn on the lamp on the desk	toggle	desklamp	go	desklamp	False
FloorPlan308	move forward to the desk and turn to face the desk	go	desk	go	desk	True
FloorPlan308	pick up the cd from the right corner of the desk	pick	cd	pick	cd	True
FloorPlan308	turn to the right and move toward the bed turn to the left about half way moving towards the desk on the left side of the wall turn to face the desk where the lamp is sitting	go	desklamp	go	bed	False
FloorPlan308	turn on the lamp that is on the desk	toggle	desklamp	go	desklamp	False
FloorPlan308	walk to the right side of the desk	go	shelf	go	shelf	True
FloorPlan308	grab the cd from the desk	pick	cd	pick	cd	True
FloorPlan308	locate the lamp on the desk	go	desklamp	go	desklamp	True
FloorPlan308	turn on the lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	go to the right end of the wooden desk in front of you	go	shelf	go	shelf	True
FloorPlan308	pick up the disc on the desk	pick	cd	pick	cd	True
FloorPlan308	turn right and then turn back to the desk	go	desklamp	go	window	False
FloorPlan308	turn on the lamp on the desk	toggle	desklamp	go	desklamp	False
FloorPlan308	head to the right side of the desk	go	shelf	go	window	False
FloorPlan308	take the cd from the desk	pick	cd	pick	cd	True
FloorPlan308	take a step to the right	go	desklamp	go	laundryhamper	False
FloorPlan308	turn on the lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan308	go to the garbage can on the floor to the right of the desk in front of you	go	garbagecan	go	garbagecan	True
FloorPlan308	remove the cd from the garbage bin	pick	cd	pick	cd	True
FloorPlan308	turn to your right and walk across the room turn right at the wall and go to the end of the desk on your left	go	desklamp	go	shelf	False
FloorPlan308	turn on the lamp on the front far right corner of the desk	toggle	desklamp	go	desklamp	False
FloorPlan308	walk forward to the gray trash can	go	garbagecan	go	bed	False
FloorPlan308	take the cd out of the gray trash can	pick	cd	pick	cd	True
FloorPlan308	turn right walk across the room turn left walk to the wall turn left to face the lamp on the desk	go	desklamp	go	shelf	False
FloorPlan308	turn the lamp on	toggle	desklamp	go	desklamp	False
FloorPlan308	walk across the room	go	garbagecan	go	bed	False
FloorPlan308	pick up the cd that is in the bin on the floor	pick	cd	pick	cd	True
FloorPlan308	turn right and take three step then turn left and walk across the room then turn left to face the desk	go	desklamp	go	laundryhamper	False
FloorPlan308	turn on the lamp	toggle	desklamp	toggle	desklamp	True
FloorPlan10	turn around and walk ahead and veer right around the counter to face the counter to the right of the sink	go	countertop	go	cabinet	False
FloorPlan10	pick up the salt shaker on the counter	pick	peppershaker	pick	saltshaker	False
FloorPlan10	turn left and walk to the left side of the stove	go	drawer	go	drawer	True
FloorPlan10	place the shaker in the top drawer to the left of the stove in the front left corner	put	drawer	put	drawer	True
FloorPlan10	take a step left	go	countertop	go	drawer	False
FloorPlan10	pick up the salt shaker on the counter	pick	peppershaker	pick	saltshaker	False
FloorPlan10	take a step right	go	drawer	go	countertop	False
FloorPlan10	put the salt shaker in the top drawer behind the first one	put	drawer	put	drawer	True
FloorPlan10	turn to the right and move to the brown door then turn right and move to the refrigerator then turn right and move to the counter of the kitchen island between the sink and the black garbage bin	go	countertop	go	drawer	False
FloorPlan10	pick up the salt shaker between the knife and the spatula from the counter of the kitchen island	pick	peppershaker	pick	saltshaker	False
FloorPlan10	turn left and move to the front of the range	go	drawer	go	drawer	True
FloorPlan10	open the top drawer to the left of the range place the salt shaker in the drawer then close the drawer	put	drawer	go	drawer	False
FloorPlan10	turn left and move to the front of the dishwasher	go	countertop	go	drawer	False
FloorPlan10	pick up the salt shaker to the rear of the spatula and to the right of the knife with the gold handle	pick	peppershaker	pick	saltshaker	False
FloorPlan10	move to the right and face the range	go	drawer	go	drawer	True
FloorPlan10	open the top drawer to the left of the range place the salt shaker in the drawer to the rear of the salt shaker already there then close the drawer	put	drawer	go	drawer	False
FloorPlan10	turn to your right four time until you are facing the kitchen counter	go	countertop	go	drawer	False
FloorPlan10	pick up a salt shaker from off of the counter	pick	peppershaker	pick	saltshaker	False
FloorPlan10	turn to your left twice so you are facing the oven	go	drawer	go	countertop	False
FloorPlan10	open the drawer and put the salt in it	put	drawer	put	drawer	True
FloorPlan10	move a step to your left	go	countertop	go	drawer	False
FloorPlan10	pick up the pepper shaker off of the counter	pick	peppershaker	pick	saltshaker	False
FloorPlan10	move a step to your right	go	drawer	go	drawer	True
FloorPlan10	open the drawer and put the pepper in it	put	drawer	put	drawer	True
FloorPlan10	look down turn left walk straight turn left to face the fridge walk straight turn right when you reach the fridge walk straight turn left to face the counter with the bread on the counter and look up to the cabinet	go	cabinet	go	garbagecan	False
FloorPlan10	open the cabinet door grab the salt in the cabinet and close the cabinet	pick	peppershaker	pick	saltshaker	False
FloorPlan10	look down turn right walk straight turn right to face the pot on the counter and turn right	go	drawer	go	papertowelroll	False
FloorPlan10	open the drawer place the salt inside close the drawer	put	drawer	put	drawer	True
FloorPlan10	walk straight turn to face the stove and look up to the top cabinet	go	cabinet	go	cabinet	True
FloorPlan10	open the cabinet grab the salt in the cabinet and close the cabinet	pick	peppershaker	pick	saltshaker	False
FloorPlan10	look down turn around to face the pot and turn right	go	drawer	go	drawer	True
FloorPlan10	open the drawer place the salt inside the drawer and close the drawer	put	drawer	put	drawer	True
FloorPlan10	make a right and step forward then turn left at the island	go	cabinet	go	sinkbasin	False
FloorPlan10	open the cabinet and take out a salt shaker shut the cabinet	pick	peppershaker	pick	saltshaker	False
FloorPlan10	turn right then walk forward turn around once you are past the sink	go	drawer	go	shelf	False
FloorPlan10	open the second drawer and put the salt shaker inside	put	drawer	put	drawer	True
FloorPlan10	walk forward and make a right and face the oven	go	cabinet	go	shelf	False
FloorPlan10	open the cabinet above the cabinet and take out a salt shaker shut the cabinet	pick	peppershaker	go	cabinet	False
FloorPlan10	take the shaker and turn around and step to the right	go	drawer	go	cabinet	False
FloorPlan10	open the second drawer and put the salt shaker inside	put	drawer	put	drawer	True
FloorPlan10	move to the counter to the left of the stove	go	cabinet	go	countertop	False
FloorPlan10	pick up a shaker from the cabinet	pick	peppershaker	pick	saltshaker	False
FloorPlan10	move to the drawer to the left of the stove	go	drawer	go	drawer	True
FloorPlan10	put the shaker in the drawer	put	drawer	put	drawer	True
FloorPlan10	turn to the right of you	go	cabinet	put	countertop	False
FloorPlan10	pick up a shaker from the cabinet	pick	peppershaker	pick	saltshaker	False
FloorPlan10	move to the drawer to the left of the stove	go	drawer	go	drawer	True
FloorPlan10	put the shaker in the drawer	put	drawer	put	drawer	True
FloorPlan10	move to the counter to the right of the stove	go	cabinet	go	countertop	False
FloorPlan10	pick up a shaker from the cabinet	pick	peppershaker	pick	saltshaker	False
FloorPlan10	move to the counter to the left of the stove	go	drawer	go	countertop	False
FloorPlan10	put the shaker in the drawer to the left of the stove	put	drawer	put	drawer	True
FloorPlan10	move to the counter to the right of the stove	go	cabinet	go	countertop	False
FloorPlan10	pick up a shaker from the cabinet	pick	peppershaker	pick	saltshaker	False
FloorPlan10	move to the counter to the left of the stove	go	drawer	go	countertop	False
FloorPlan10	put the shaker in the drawer to the left of the stove	put	drawer	put	drawer	True
FloorPlan10	go around the island to get to the front of the stove and the cabinet above	go	cabinet	go	countertop	False
FloorPlan10	open the cabinet and get the salt shaker from the cabinet	pick	peppershaker	pick	saltshaker	False
FloorPlan10	turn left to go to the counter on the left of the stove	go	drawer	go	countertop	False
FloorPlan10	place the salt shaker in the drawer under the counter	put	drawer	put	drawer	True
FloorPlan10	turn around and go to the cabinet above the counter on the right side of the stove	go	cabinet	go	cabinet	True
FloorPlan10	open the cabinet and get the salt shaker from the cabinet	pick	peppershaker	pick	saltshaker	False
FloorPlan10	turn left and go to the counter on the left of the stove	go	drawer	go	countertop	False
FloorPlan10	place the salt shaker in the drawer next to the salt shaker	put	drawer	put	drawer	True
FloorPlan10	turn to your left and walk towards the window then make a right and walk to the microwave	go	cabinet	go	countertop	False
FloorPlan10	pick up the salt from the top right cabinet above the microwave	pick	peppershaker	pick	saltshaker	False
FloorPlan10	turn to your left and go to the drawer on your left between the oven and dishwasher	go	drawer	go	drawer	True
FloorPlan10	place the salt in the middle drawer	put	drawer	put	drawer	True
FloorPlan10	turn to your right and go to the cabinet above the coffee maker	go	cabinet	go	cabinet	True
FloorPlan10	pick up the salt from the top left cabinet	pick	peppershaker	pick	saltshaker	False
FloorPlan10	turn to your left and go back to the drawer on your left between the stove and the dishwasher	go	drawer	go	fridge	False
FloorPlan10	place the salt in the middle drawer to the right of the other salt	put	drawer	put	drawer	True
FloorPlan10	turn right and move forward then turn right and go to the fridge then turn right and move forward then turn left to face the dishwasher	go	countertop	go	cabinet	False
FloorPlan10	pick up the egg from the counter in front of you	pick	egg	pick	potato	False
FloorPlan10	turn around and go to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	clean the egg in the sink	clean	egg	pick	potato	False
FloorPlan10	turn around and go to the stove then look up the microwave	go	microwave	go	countertop	False
FloorPlan10	open the microwave put the egg inside and close it	put	microwave	put	microwave	True
FloorPlan10	go to the counter to the left of the stove	go	countertop	go	countertop	True
FloorPlan10	pick up the egg from the counter	pick	egg	pick	papertowelroll	False
FloorPlan10	take the egg to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	rinse the egg in the sink then remove	clean	egg	pick	potato	False
FloorPlan10	take the egg to the microwave	go	microwave	go	drawer	False
FloorPlan10	put the egg in the microwave	put	microwave	put	microwave	True
FloorPlan10	turn to the right walk a few step turn right again walk to the edge of the counter turn right walk to the counter with the egg on it	go	countertop	go	cabinet	False
FloorPlan10	pick up the egg from the counter	pick	egg	pick	papertowelroll	False
FloorPlan10	turn around to the sink	go	sinkbasin	go	countertop	False
FloorPlan10	place egg in the sink turn on the water rinse the egg pick up the egg	clean	egg	put	sinkbasin	False
FloorPlan10	turn around walk to the microwave	go	microwave	go	drawer	False
FloorPlan10	open the microwave place the egg in it close the door	put	microwave	go	potato	False
FloorPlan10	turn left and go forward then turn left to go to the fridge then turn right and move forward then turn left to face the dishwasher	go	countertop	go	countertop	True
FloorPlan10	pick up the egg from the counter in front of you	pick	egg	pick	potato	False
FloorPlan10	turn around and go to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	wash the egg in the sink	clean	egg	pick	potato	False
FloorPlan10	turn around and go to the stove then look up to the microwave	go	microwave	go	countertop	False
FloorPlan10	open the microwave put the egg inside then close it	put	microwave	put	microwave	True
FloorPlan10	turn and go to the counter to the right of the fridge where the toaster is	go	countertop	go	countertop	True
FloorPlan10	pick up the egg that is on the counter that is surrounded by three knife and between the two head of lettuce	pick	egg	pick	papertowelroll	False
FloorPlan10	with the egg in hand turn and go to the sink	go	sinkbasin	go	pot	False
FloorPlan10	place the egg in the sink to the left of the spatula and in front of the plate turn the water on to wash the egg turn the water off and pick up the egg	clean	egg	put	sinkbasin	False
FloorPlan10	with the egg in hand turn and go to the microwave	go	microwave	go	pot	False
FloorPlan10	open the microwave and place the egg to the left of the egg that is in the microwave shut the microwave door	put	microwave	go	potato	False
FloorPlan10	turn around and walk to the fridge then take a couple step to the right face the counter	go	countertop	go	potato	False
FloorPlan10	pick up the egg on the counter	pick	egg	pick	potato	False
FloorPlan10	turn around and walk to the sink	go	sinkbasin	go	cabinet	False
FloorPlan10	wash the egg in the sink	clean	egg	pick	potato	False
FloorPlan10	turn around and veer right to the stove and microwave	go	microwave	go	stoveknob	False
FloorPlan10	place the egg in the microwave near the middle	put	microwave	go	potato	False
FloorPlan10	turn left go forward turn right to the counter to the right of the sink	go	countertop	go	countertop	True
FloorPlan10	take the egg from the counter	pick	egg	pick	potato	False
FloorPlan10	go to the sink to the left	go	sinkbasin	go	sinkbasin	True
FloorPlan10	wash the egg in the sink take the egg out of the sink	clean	egg	pick	potato	False
FloorPlan10	turn left go forward a step turn left go to the oven	go	microwave	go	countertop	False
FloorPlan10	put the egg in the microwave above the oven	put	microwave	put	microwave	True
FloorPlan10	go to the counter to the right of the sink	go	countertop	go	countertop	True
FloorPlan10	take the egg from the counter	pick	egg	pick	potato	False
FloorPlan10	take the egg to the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	put the egg in the sink then take back out	clean	egg	pick	potato	False
FloorPlan10	take the egg to the microwave	go	microwave	go	drawer	False
FloorPlan10	put the egg in the microwave	put	microwave	put	microwave	True
FloorPlan10	turn left walk forward just past the refrigerator then turn right towards the egg on the counter	go	countertop	go	countertop	True
FloorPlan10	pick up the egg from the counter	pick	egg	pick	papertowelroll	False
FloorPlan10	turn left and walk to the sink	go	sinkbasin	go	cabinet	False
FloorPlan10	put the egg in the sink rinse it off and take it back out	clean	egg	go	potato	False
FloorPlan10	turn around and walk forward to the microwave above the stove top	go	microwave	go	microwave	True
FloorPlan10	put the egg in the microwave and close the microwave	put	microwave	put	microwave	True
FloorPlan10	walk around the center table to the left and turn right to face the knife on the table	go	countertop	go	countertop	True
FloorPlan10	pick up the knife on the table	pick	butterknife	pick	knife	False
FloorPlan10	turn left and walk forward and turn around to the right to face the trash can	go	potato	go	papertowelroll	False
FloorPlan10	cut the potato in the trash can into slice	slice	potato	slice	potato	True
FloorPlan10	place the knife in the trash can	put	garbagecan	put	garbagecan	True
FloorPlan10	pick up a slice of potato in the trash can	pick	potato	pick	potato	True
FloorPlan10	turn left and walk to the right around the table and turn left to face the microwave	go	microwave	go	cabinet	False
FloorPlan10	heat the potato slice in the microwave and remove it	heat	potato	heat	potato	True
FloorPlan10	turn left and step forward and turn right to face the fridge	go	fridge	go	fridge	True
FloorPlan10	place the potato slice in the fridge	put	fridge	put	fridge	True
FloorPlan10	go left and around the counter to the back of the sink	go	countertop	go	cabinet	False
FloorPlan10	pick up the knife on the counter	pick	butterknife	pick	knife	False
FloorPlan10	go to the end of the counter and face the trash can	go	potato	go	countertop	False
FloorPlan10	cut the potato in the trash can	slice	potato	slice	potato	True
FloorPlan10	put the knife in the trash can	put	garbagecan	put	garbagecan	True
FloorPlan10	pick up a slice of potato from the trash can	pick	potato	pick	potato	True
FloorPlan10	turn left and go to the stove	go	microwave	go	countertop	False
FloorPlan10	cook the slice of potato in the microwave above the stove and pick it back up	heat	potato	heat	potato	True
FloorPlan10	turn left and go to the fridge	go	fridge	go	fridge	True
FloorPlan10	put the slice of potato to the left of the potato on the shelf in the fridge	put	fridge	put	countertop	False
FloorPlan10	turn left and go to the side of the island without the sink	go	countertop	go	countertop	True
FloorPlan10	pick up the gray knife from the table	pick	butterknife	pick	butterknife	True
FloorPlan10	turn left and go to the black trash can on the floor at the end of the island	go	potato	go	garbagecan	False
FloorPlan10	slice the potato on the right in the trash can	slice	potato	slice	potato	True
FloorPlan10	place the knife in the trash can	put	garbagecan	put	garbagecan	True
FloorPlan10	take out one slice of potato from the trash can	pick	potato	pick	potato	True
FloorPlan10	turn left and go around the island to the microwave above the stove	go	microwave	go	countertop	False
FloorPlan10	heat the potato slice in the microwave and take it out	heat	potato	pick	potato	False
FloorPlan10	turn left and go to the refrigerator on the right	go	fridge	go	fridge	True
FloorPlan10	place the potato slice in the refrigerator	put	fridge	put	fridge	True
FloorPlan10	turn right and go to the counter with the coffee maker	go	countertop	go	countertop	True
FloorPlan10	grab the knife off of the counter	pick	butterknife	pick	knife	False
FloorPlan10	look up at the counter	go	potato	go	countertop	False
FloorPlan10	slice the potato on the counter	slice	potato	slice	potato	True
FloorPlan10	put the knife down on the counter	put	countertop	put	countertop	True
FloorPlan10	grab a potato slice off of the counter	pick	potato	pick	potato	True
FloorPlan10	turn left and go to the microwave	go	microwave	go	tomato	False
FloorPlan10	heat the potato slice in the microwave and then take it out	heat	potato	heat	potato	True
FloorPlan10	turn left and go to the fridge	go	fridge	go	fridge	True
FloorPlan10	put the potato slice in the fridge	put	fridge	put	fridge	True
FloorPlan10	move right to the table	go	countertop	go	fridge	False
FloorPlan10	pick up the knife	pick	butterknife	pick	knife	False
FloorPlan10	move up to the potato on the table	go	potato	go	potato	True
FloorPlan10	slice the potato on the table	slice	potato	slice	potato	True
FloorPlan10	drop the knife on the coffee maker	put	countertop	put	countertop	True
FloorPlan10	pick up a slice of the potato	pick	potato	pick	potato	True
FloorPlan10	move left to the oven	go	microwave	go	stoveknob	False
FloorPlan10	cook the potato in the oven and take it out	heat	potato	pick	potato	False
FloorPlan10	move left to the fridge	go	fridge	go	fridge	True
FloorPlan10	place the potato in the fridge	put	fridge	put	fridge	True
FloorPlan10	turn right and go to the coffee maker	go	countertop	go	countertop	True
FloorPlan10	pick up the knife on the counter	pick	butterknife	pick	knife	False
FloorPlan10	look up at the potato on the counter	go	potato	go	countertop	False
FloorPlan10	cut the potato on the counter	slice	potato	slice	potato	True
FloorPlan10	put the knife on the counter in front of the coffee maker	put	countertop	put	countertop	True
FloorPlan10	pick up a slice of potato	pick	potato	pick	potato	True
FloorPlan10	go left to the microwave above the stove	go	microwave	go	microwave	True
