scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	lettuce	pick	knife	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		cool	lettuce	close	fridge	False
FloorPlan25		go	sinkbasin	go	sink	False
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	lettuce	pick	bread	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		cool	lettuce	put	fridge	False
FloorPlan25		go	sinkbasin	go	sink	False
FloorPlan25		put	lettuce	put	sinkbasin	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	apple	pick	apple	True
FloorPlan25		go	microwave	put	microwave	False
FloorPlan25		heat	apple	put	microwave	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		put	apple	put	fridge	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	apple	pick	apple	True
FloorPlan25		go	microwave	go	cabinet	False
FloorPlan25		heat	apple	go	countertop	False
FloorPlan25		go	fridge	go	cabinet	False
FloorPlan25		put	apple	go	fridge	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	apple	pick	apple	True
FloorPlan25		go	microwave	put	microwave	False
FloorPlan25		heat	apple	go	cabinet	False
FloorPlan25		go	fridge	go	cabinet	False
FloorPlan25		put	apple	put	fridge	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	apple	pick	apple	True
FloorPlan25		go	microwave	put	microwave	False
FloorPlan25		heat	apple	cook	potato	False
FloorPlan25		go	fridge	put	microwave	False
FloorPlan25		put	apple	open	fridge	False
FloorPlan25		go	countertop	go	stoveburner	False
FloorPlan25		pick	apple	go	apple	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		heat	apple	open	microwave	False
FloorPlan25		go	fridge	go	faucet	False
FloorPlan25		put	apple	open	fridge	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	apple	pick	apple	True
FloorPlan25		go	microwave	go	apple	False
FloorPlan25		heat	apple	open	microwave	False
FloorPlan25		go	fridge	put	microwave	False
FloorPlan25		put	apple	put	fridge	False
FloorPlan25		go	countertop	put	stoveburner	False
FloorPlan25		pick	apple	pick	apple	True
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		heat	apple	open	fridge	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		put	apple	open	fridge	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	apple	pick	apple	True
FloorPlan25		go	microwave	put	countertop	False
FloorPlan25		heat	apple	pick	apple	False
FloorPlan25		go	fridge	put	fridge	False
FloorPlan25		put	apple	put	fridge	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	apple	put	countertop	False
FloorPlan25		go	microwave	go	countertop	False
FloorPlan25		heat	apple	put	microwave	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		put	apple	put	coffeemachine	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	plate	pick	plate	True
FloorPlan25		go	fridge	put	fridge	False
FloorPlan25		cool	plate	break	plate	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		put	plate	put	plate	True
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	plate	pick	plate	True
FloorPlan25		go	fridge	put	fridge	False
FloorPlan25		cool	plate	close	fridge	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		put	plate	close	cabinet	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	plate	pick	plate	True
FloorPlan25		go	fridge	put	fridge	False
FloorPlan25		cool	plate	close	fridge	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		put	plate	put	plate	True
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	plate	pick	plate	True
FloorPlan25		go	fridge	put	plate	False
FloorPlan25		cool	plate	open	fridge	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		put	plate	open	drawer	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	plate	pick	plate	True
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		cool	plate	put	plate	False
FloorPlan25		go	cabinet	go	sinkbasin	False
FloorPlan25		put	plate	put	plate	True
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	plate	pick	pan	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		cool	plate	open	fridge	False
FloorPlan25		go	cabinet	go	sinkbasin	False
FloorPlan25		put	plate	put	sinkbasin	False
FloorPlan25		go	cabinet	go	sinkbasin	False
FloorPlan25		pick	ladle	open	drawer	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		clean	ladle	put	sinkbasin	False
FloorPlan25		go	cabinet	put	countertop	False
FloorPlan25		put	ladle	open	cabinet	False
FloorPlan25		go	cabinet	go	sinkbasin	False
FloorPlan25		pick	ladle	put	sinkbasin	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		clean	ladle	put	sinkbasin	False
FloorPlan25		go	cabinet	go	countertop	False
FloorPlan25		put	ladle	close	cabinet	False
FloorPlan25		go	cabinet	go	sinkbasin	False
FloorPlan25		pick	ladle	open	cabinet	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		clean	ladle	put	sinkbasin	False
FloorPlan25		go	cabinet	go	faucet	False
FloorPlan25		put	ladle	open	cabinet	False
FloorPlan25		go	cabinet	go	sinkbasin	False
FloorPlan25		pick	ladle	close	cabinet	False
FloorPlan25		go	sinkbasin	go	cabinet	False
FloorPlan25		clean	ladle	put	sinkbasin	False
FloorPlan25		go	cabinet	go	sinkbasin	False
FloorPlan25		put	ladle	close	cabinet	False
FloorPlan25		go	cabinet	go	sinkbasin	False
FloorPlan25		pick	ladle	put	sinkbasin	False
FloorPlan25		go	sinkbasin	go	cabinet	False
FloorPlan25		clean	ladle	put	sinkbasin	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		put	ladle	put	cabinet	False
FloorPlan25		go	cabinet	put	sinkbasin	False
FloorPlan25		pick	ladle	put	sinkbasin	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		clean	ladle	put	sinkbasin	False
FloorPlan25		go	cabinet	put	cabinet	False
FloorPlan25		put	ladle	open	cabinet	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		pick	potato	open	fridge	False
FloorPlan25		go	microwave	put	countertop	False
FloorPlan25		heat	potato	open	fridge	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	potato	put	coffeemachine	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		pick	potato	close	fridge	False
FloorPlan25		go	microwave	close	microwave	False
FloorPlan25		heat	potato	put	microwave	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	potato	put	countertop	False
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		pick	potato	open	fridge	False
FloorPlan25		go	microwave	go	butterknife	False
FloorPlan25		heat	potato	go	potato	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	potato	put	sinkbasin	False
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		pick	potato	put	fridge	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		heat	potato	cook	potato	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		put	potato	put	coffeemachine	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	potato	pick	potato	True
FloorPlan25		go	microwave	put	microwave	False
FloorPlan25		heat	potato	go	potato	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	potato	put	sinkbasin	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	potato	pick	potato	True
FloorPlan25		go	microwave	put	countertop	False
FloorPlan25		heat	potato	put	microwave	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	potato	put	countertop	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	potato	pick	bread	False
FloorPlan25		go	microwave	close	microwave	False
FloorPlan25		heat	potato	open	microwave	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	potato	put	countertop	False
FloorPlan25		go	coffeemachine	put	sinkbasin	False
FloorPlan25		pick	mug	put	coffeemachine	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		clean	mug	put	sinkbasin	False
FloorPlan25		go	coffeemachine	go	sinkbasin	False
FloorPlan25		put	mug	put	coffeemachine	False
FloorPlan25		go	coffeemachine	put	coffeemachine	False
FloorPlan25		pick	mug	put	coffeemachine	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		clean	mug	put	sinkbasin	False
FloorPlan25		go	coffeemachine	put	coffeemachine	False
FloorPlan25		put	mug	put	coffeemachine	False
FloorPlan25		go	coffeemachine	go	faucet	False
FloorPlan25		pick	mug	pick	mug	True
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		clean	mug	put	sinkbasin	False
FloorPlan25		go	coffeemachine	go	countertop	False
FloorPlan25		put	mug	put	coffeemachine	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		pick	mug	put	microwave	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		clean	mug	put	sinkbasin	False
FloorPlan25		go	coffeemachine	put	coffeemachine	False
FloorPlan25		put	mug	put	coffeemachine	False
FloorPlan25		go	microwave	go	countertop	False
FloorPlan25		pick	mug	open	microwave	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		clean	mug	put	cup	False
FloorPlan25		go	coffeemachine	put	coffeemachine	False
FloorPlan25		put	mug	clean	cup	False
FloorPlan25		go	coffeemachine	put	sinkbasin	False
FloorPlan25		pick	mug	pick	mug	True
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		clean	mug	clean	mug	True
FloorPlan25		go	coffeemachine	put	sinkbasin	False
FloorPlan25		put	mug	put	coffeemachine	False
FloorPlan25		go	coffeemachine	go	sinkbasin	False
FloorPlan25		pick	mug	put	coffeemachine	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		clean	mug	put	sinkbasin	False
FloorPlan25		go	coffeemachine	put	coffeemachine	False
FloorPlan25		put	mug	put	coffeemachine	False
FloorPlan25		go	coffeemachine	go	knife	False
FloorPlan25		pick	mug	put	coffeemachine	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		clean	mug	put	sinkbasin	False
FloorPlan25		go	coffeemachine	go	coffeemachine	True
FloorPlan25		put	mug	put	coffeemachine	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	knife	put	sinkbasin	False
FloorPlan25		go	pot	break	window	False
FloorPlan25		put	knife	put	pan	False
FloorPlan25		pick	pot	pick	pan	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	pot	put	countertop	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		go	pot	go	stoveburner	False
FloorPlan25		put	knife	put	pan	False
FloorPlan25		pick	pot	pick	pan	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		put	pot	put	sinkbasin	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	knife	put	countertop	False
FloorPlan25		go	pot	go	stoveburner	False
FloorPlan25		put	knife	put	stoveburner	False
FloorPlan25		pick	pot	pick	pan	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		put	pot	put	sinkbasin	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	knife	go	knife	False
FloorPlan25		go	pot	go	faucet	False
FloorPlan25		put	knife	put	stoveburner	False
FloorPlan25		pick	pot	put	stoveburner	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		put	pot	put	countertop	False
FloorPlan25		go	countertop	close	microwave	False
FloorPlan25		pick	knife	put	countertop	False
FloorPlan25		go	pot	go	fridge	False
FloorPlan25		put	knife	put	pan	False
FloorPlan25		pick	pot	put	pan	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	pot	put	sinkbasin	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		go	pot	go	faucet	False
FloorPlan25		put	knife	open	fridge	False
FloorPlan25		pick	pot	close	fridge	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		put	pot	put	countertop	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		go	pot	go	countertop	False
FloorPlan25		put	knife	open	fridge	False
FloorPlan25		pick	pot	go	fridge	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		put	pot	put	sinkbasin	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		pick	tomato	put	fridge	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		heat	tomato	put	microwave	False
FloorPlan25		go	fridge	go	tomato	False
FloorPlan25		put	tomato	put	fridge	False
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		pick	tomato	put	fridge	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		heat	tomato	put	microwave	False
FloorPlan25		go	fridge	close	fridge	False
FloorPlan25		put	tomato	put	fridge	False
FloorPlan25		go	fridge	go	faucet	False
FloorPlan25		pick	tomato	put	coffeemachine	False
FloorPlan25		go	microwave	go	countertop	False
FloorPlan25		heat	tomato	put	microwave	False
FloorPlan25		go	fridge	go	countertop	False
FloorPlan25		put	tomato	put	coffeemachine	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	tomato	go	tomato	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		heat	tomato	put	microwave	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		put	tomato	put	fridge	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	tomato	pick	plate	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		heat	tomato	put	microwave	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		put	tomato	close	fridge	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	tomato	put	sinkbasin	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		heat	tomato	pick	tomato	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		put	tomato	put	countertop	False
FloorPlan25		go	fridge	go	fridge	True
FloorPlan25		pick	tomato	open	fridge	False
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		heat	tomato	put	microwave	False
FloorPlan25		go	fridge	put	fridge	False
FloorPlan25		put	tomato	put	countertop	False
FloorPlan25		go	fridge	put	fridge	False
FloorPlan25		pick	tomato	close	fridge	False
FloorPlan25		go	microwave	put	microwave	False
FloorPlan25		heat	tomato	close	microwave	False
FloorPlan25		go	fridge	put	fridge	False
FloorPlan25		put	tomato	open	fridge	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	spoon	put	sinkbasin	False
FloorPlan25		go	cup	go	countertop	False
FloorPlan25		put	spoon	go	spoon	False
FloorPlan25		pick	cup	go	spoon	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		put	cup	put	countertop	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	spoon	put	sinkbasin	False
FloorPlan25		go	cup	go	fridge	False
FloorPlan25		put	spoon	open	fridge	False
FloorPlan25		pick	cup	close	fridge	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		put	cup	put	countertop	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		pick	spoon	pick	spoon	True
FloorPlan25		go	cup	go	spoon	False
FloorPlan25		put	spoon	put	fridge	False
FloorPlan25		pick	cup	pick	spoon	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		put	cup	put	microwave	False
FloorPlan25		go	sinkbasin	break	window	False
FloorPlan25		pick	spoon	put	sinkbasin	False
FloorPlan25		go	cup	break	window	False
FloorPlan25		put	spoon	go	spoon	False
FloorPlan25		pick	cup	put	fridge	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		put	cup	put	countertop	False
FloorPlan25		go	sinkbasin	go	sinkbasin	True
FloorPlan25		pick	spoon	go	spoon	False
FloorPlan25		go	cup	go	window	False
FloorPlan25		put	spoon	open	fridge	False
FloorPlan25		pick	cup	pick	spoon	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		put	cup	put	coffeemachine	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	spoon	go	spoon	False
FloorPlan25		go	cup	put	sinkbasin	False
FloorPlan25		put	spoon	put	sinkbasin	False
FloorPlan25		pick	cup	go	cabinet	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		put	cup	put	countertop	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	spoon	pick	spoon	True
FloorPlan25		go	cup	go	sinkbasin	False
FloorPlan25		put	spoon	open	cabinet	False
FloorPlan25		pick	cup	pick	spoon	False
FloorPlan25		go	countertop	go	countertop	True
FloorPlan25		put	cup	go	spoon	False
FloorPlan25		go	countertop	go	countertop	True
FloorPlan25		pick	spoon	pick	spoon	True
FloorPlan25		go	cup	put	sinkbasin	False
FloorPlan25		put	spoon	open	cabinet	False
FloorPlan25		pick	cup	pick	spoon	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	cup	put	coffeemachine	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	spoon	pick	spoon	True
FloorPlan25		go	cup	put	fridge	False
FloorPlan25		put	spoon	open	fridge	False
FloorPlan25		pick	cup	close	fridge	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		put	cup	close	cabinet	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	spoon	pick	spoon	True
FloorPlan25		go	cup	close	fridge	False
FloorPlan25		put	spoon	open	fridge	False
FloorPlan25		pick	cup	close	fridge	False
FloorPlan25		go	countertop	close	microwave	False
FloorPlan25		put	cup	put	microwave	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	spoon	pick	spoon	True
FloorPlan25		go	cup	close	fridge	False
FloorPlan25		put	spoon	open	fridge	False
FloorPlan25		pick	cup	close	fridge	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		put	cup	put	countertop	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	spoon	pick	spoon	True
FloorPlan25		go	cup	go	fridge	False
FloorPlan25		put	spoon	put	coffeemachine	False
FloorPlan25		pick	cup	close	fridge	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		put	cup	put	countertop	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		slice	tomato	slice	tomato	True
FloorPlan25		go	microwave	go	countertop	False
FloorPlan25		put	knife	put	countertop	False
FloorPlan25		go	countertop	go	window	False
FloorPlan25		pick	tomato	slice	tomato	False
FloorPlan25		go	sinkbasin	go	faucet	False
FloorPlan25		clean	tomato	put	sinkbasin	False
FloorPlan25		go	countertop	break	window	False
FloorPlan25		put	tomato	put	sinkbasin	False
FloorPlan25		go	countertop	go	tomato	False
FloorPlan25		pick	knife	pick	tomato	False
FloorPlan25		slice	tomato	slice	tomato	True
FloorPlan25		go	microwave	go	microwave	True
FloorPlan25		put	knife	put	microwave	False
FloorPlan25		go	countertop	go	butterknife	False
FloorPlan25		pick	tomato	pick	tomato	True
FloorPlan25		go	sinkbasin	go	sink	False
FloorPlan25		clean	tomato	put	sinkbasin	False
FloorPlan25		go	countertop	go	window	False
FloorPlan25		put	tomato	put	countertop	False
FloorPlan25		go	countertop	go	faucet	False
FloorPlan25		pick	knife	pick	knife	True
FloorPlan25		slice	tomato	slice	tomato	True
FloorPlan25		go	microwave	put	microwave	False
FloorPlan25		put	knife	put	microwave	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	tomato	pick	tomato	True
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		clean	tomato	pick	tomato	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	tomato	put	sinkbasin	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		pick	butterknife	put	sinkbasin	False
FloorPlan25		go	tomato	put	sinkbasin	False
FloorPlan25		slice	tomato	slice	tomato	True
FloorPlan25		go	cabinet	go	countertop	False
FloorPlan25		put	butterknife	close	cabinet	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	tomato	pick	tomato	True
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		clean	tomato	put	sinkbasin	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	tomato	put	countertop	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		pick	butterknife	put	countertop	False
FloorPlan25		go	tomato	go	window	False
FloorPlan25		slice	tomato	slice	tomato	True
FloorPlan25		go	cabinet	go	faucet	False
FloorPlan25		put	butterknife	put	cabinet	False
FloorPlan25		go	countertop	go	butterknife	False
FloorPlan25		pick	tomato	pick	tomato	True
FloorPlan25		go	sinkbasin	go	sink	False
FloorPlan25		clean	tomato	put	sinkbasin	False
FloorPlan25		go	countertop	go	sink	False
FloorPlan25		put	tomato	put	countertop	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	butterknife	put	sinkbasin	False
FloorPlan25		go	tomato	break	plate	False
FloorPlan25		slice	tomato	slice	tomato	True
FloorPlan25		go	cabinet	put	countertop	False
FloorPlan25		put	butterknife	put	cabinet	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	tomato	slice	tomato	False
FloorPlan25		go	sinkbasin	put	sinkbasin	False
FloorPlan25		clean	tomato	put	sinkbasin	False
FloorPlan25		go	countertop	break	plate	False
FloorPlan25		put	tomato	put	sinkbasin	False
FloorPlan25		go	countertop	break	window	False
FloorPlan25		pick	fork	pick	fork	True
FloorPlan25		go	cup	go	sinkbasin	False
FloorPlan25		put	fork	put	sinkbasin	False
FloorPlan25		pick	cup	pick	fork	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	cup	put	countertop	False
FloorPlan25		go	countertop	put	countertop	False
FloorPlan25		pick	fork	pick	butterknife	False
FloorPlan25		go	cup	go	sinkbasin	False
FloorPlan25		put	fork	break	cup	False
FloorPlan25		pick	cup	pick	cup	True
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	cup	put	cup	True
FloorPlan25		go	countertop	break	window	False
FloorPlan25		pick	fork	pick	fork	True
FloorPlan25		go	cup	go	sinkbasin	False
FloorPlan25		put	fork	break	cup	False
FloorPlan25		pick	cup	pick	fork	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	cup	put	countertop	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	fork	put	countertop	False
FloorPlan25		go	cup	go	countertop	False
FloorPlan25		put	fork	open	fridge	False
FloorPlan25		pick	cup	close	fridge	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		put	cup	put	countertop	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	fork	pick	fork	True
FloorPlan25		go	cup	go	fridge	False
FloorPlan25		put	fork	put	countertop	False
FloorPlan25		pick	cup	close	fridge	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		put	cup	put	countertop	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		pick	fork	pick	fork	True
FloorPlan25		go	cup	close	fridge	False
FloorPlan25		put	fork	go	fork	False
FloorPlan25		pick	cup	close	drawer	False
FloorPlan25		go	countertop	put	sinkbasin	False
FloorPlan25		put	cup	put	coffeemachine	False
FloorPlan25		go	countertop	go	sinkbasin	False
FloorPlan25		pick	fork	pick	fork	True
FloorPlan25		put	fork	break	window	False
FloorPlan25		pick	cup	pick	fork	False
FloorPlan25		go	countertop	break	window	False
FloorPlan25		put	cup	put	sinkbasin	False
