scene 	 instruction 	 expected_object 	 expected_affordance 	 actual_object 	 actual_affordance 	 success
FloorPlan219	put the gold vase in the safe and shut the door	put	vase	put	safe	False
FloorPlan219	turn around to your left then head to the shelf beside the sofa	go	shelf	put	sidetable	False
FloorPlan219	pick up the yellow vase under the shelf	pick	vase	pick	vase	True
FloorPlan219	turn around then head to the vault on your left	go	safe	put	sidetable	False
FloorPlan219	open the vault then put in the vase then close it	put	vase	put	sidetable	False
FloorPlan219	turn around and cross the room to the white book shelf the one that is sitting to the immediate right of the couch	go	shelf	put	sidetable	False
FloorPlan219	pick up the golden vase that is sitting on the bottom shelf of the book shelf	pick	vase	put	shelf	False
FloorPlan219	turn around and walk to the white safe that is on your left past the book shelf turn left to face the white safe	go	safe	put	safe	False
FloorPlan219	open the safe and place the vase inside the safe then close the door	put	vase	close	safe	False
FloorPlan10	turn left and walk to the end of the counter on the left then face the coffee maker	go	cabinet	put	coffeemachine	False
FloorPlan10	take the mug out of the counter above the coffee maker	pick	mug	put	coffeemachine	False
FloorPlan10	take a step left	go	microwave	go	drawer	False
FloorPlan10	heat the mug in the microwave	heat	mug	break	mug	False
FloorPlan10	take a step left	go	cabinet	go	drawer	False
FloorPlan10	place the mug on the cabinet to the left of the microwave to the right of the salt shaker	put	mug	put	cabinet	False
FloorPlan10	turn to the left and move through the kitchen face the coffee machine on the counter	go	cabinet	put	coffeemachine	False
FloorPlan10	open the top cabinet and take out the cup close the cabinet	pick	mug	open	cabinet	False
FloorPlan10	hold the cup and take a step to the left look up to the microwave	go	microwave	put	countertop	False
FloorPlan10	open the microwave and place the cup inside shut the door and then open it take out the cup	heat	mug	open	fridge	False
FloorPlan10	hold the cup and look down then take a step to the left and look up to the cabinet	go	cabinet	go	cabinet	True
FloorPlan10	open the cabinet and place the cup inside	put	mug	open	cabinet	False
FloorPlan10	turn left and walk over to the end of the room where the coffee maker is on the left	go	cabinet	put	coffeemachine	False
FloorPlan10	grab a coffee mug out of the cabinet to the top right of the coffee maker	pick	mug	put	coffeemachine	False
FloorPlan10	move to the left a bit to face the microwave above the stove	go	microwave	put	countertop	False
FloorPlan10	place the coffee much inside of the microwave microwave it for a bit and then take it back out	heat	mug	put	countertop	False
FloorPlan10	turn left and walk over to the kitchen counter to the left of the stove on your right then look up at the cabinet above the kitchen counter	go	cabinet	put	countertop	False
FloorPlan10	place the coffee mug inside the cupboard cabinet above the kitchen counter top	put	mug	put	coffeemachine	False
FloorPlan10	turn right walk straight to the window then turn left and walk straight towards the counter and turn left then turn right and walk straight towards the counter	go	coffeemachine	go	window	False
FloorPlan10	pick up the coffee mug on the coffee maker	pick	mug	put	coffeemachine	False
FloorPlan10	turn left and walk straight then turn right towards the stove and look up	go	microwave	go	countertop	False
FloorPlan10	open the microwave door above the stove and put the coffee mug inside then close the door and start the timer and open the door and remove the mug and close the door	heat	mug	open	fridge	False
FloorPlan10	look down and turn left then walk straight then turn right towards the counter and look up at the cabinet	go	cabinet	go	countertop	False
FloorPlan10	open the cabinet door and put the mug inside then close the door	put	mug	open	drawer	False
FloorPlan10	walk ahead and right to the coffee maker on the counter	go	coffeemachine	put	coffeemachine	False
FloorPlan10	take the mug out of the coffee maker	pick	mug	put	coffeemachine	False
FloorPlan10	take a step left	go	microwave	go	drawer	False
FloorPlan10	heat the mug in the microwave	heat	mug	break	mug	False
FloorPlan10	take a step left	go	cabinet	go	drawer	False
FloorPlan10	place the mug in the cabinet left of the microwave to the left of the white vase	put	mug	close	cabinet	False
FloorPlan10	walk to face coffee maker	go	coffeemachine	go	coffeemachine	True
FloorPlan10	remove mug from inside coffee maker	pick	mug	put	coffeemachine	False
FloorPlan10	walk to face microwave	go	microwave	go	countertop	False
FloorPlan10	heat mug in microwave remove from microwave	heat	mug	put	countertop	False
FloorPlan10	gaze to the cabinet left of the microwave	go	cabinet	close	cabinet	False
FloorPlan10	put mug inside cabinet	put	mug	put	mug	True
FloorPlan10	go right and then turn right again to face the upper cabinet to the left the fridge	go	cabinet	go	countertop	False
FloorPlan10	take the white mug out of the upper cabinet left of the fridge	pick	mug	put	cabinet	False
FloorPlan10	go right and then turn to the left to face the microwave above the stove	go	microwave	go	countertop	False
FloorPlan10	put the mug in the microwave and shut the door and then open the door and pick the mug up and shut the door	heat	mug	open	fridge	False
FloorPlan10	move to the left and face the cabinet to the left of the microwave	go	cabinet	put	cabinet	False
FloorPlan10	put the mug in the cabinet to the left of the microwave and shut the door	put	mug	put	cabinet	False
FloorPlan10	turn right and walk straight then turn right and walk straight towards the fridge and turn right then turn left at the counter and look up	go	cabinet	go	countertop	False
FloorPlan10	open the cabinet and pick up the mug and close the door	pick	mug	open	cabinet	False
FloorPlan10	turn right and walk straight then turn left towards the stove and look up	go	microwave	go	countertop	False
FloorPlan10	open the microwave door and put the mug inside and close the door and set the timer then open the door and remove the mug and close the door	heat	mug	open	fridge	False
FloorPlan10	turn left and walk straight then turn right towards the stove and look up	go	cabinet	go	countertop	False
FloorPlan10	open the cabinet and put the mug inside and close the door	put	mug	open	cabinet	False
FloorPlan10	walk ahead and veer right towards the fridge before getting there go right a bit so you re facing the counter to the right of the fridge	go	cabinet	go	fridge	False
FloorPlan10	take the mug out of the cabinet above the counter	pick	mug	put	cabinet	False
FloorPlan10	take a few step right to the microwave	go	microwave	go	countertop	False
FloorPlan10	heat the mug in the microwave	heat	mug	close	fridge	False
FloorPlan10	take a step left	go	cabinet	go	drawer	False
FloorPlan10	place the mug in the cabinet directly to the left of the microwave	put	mug	close	cabinet	False
FloorPlan219	turn right and head towards the cupboard	go	cabinet	put	sidetable	False
FloorPlan219	open the cupboard and take out the newspaper	pick	newspaper	open	drawer	False
FloorPlan219	turn left towards the standing light	go	floorlamp	break	statue	False
FloorPlan219	turn on the standing light	toggle	floorlamp	go	lamp	False
FloorPlan219	move to the middle door of the large wooden cabinet	go	cabinet	close	cabinet	False
FloorPlan219	open the middle cabinet door and remove the newspaper sitting on the bottom	pick	newspaper	open	cabinet	False
FloorPlan219	carry the newspaper to the floor lamp to the left of the cabinet	go	floorlamp	put	cabinet	False
FloorPlan219	turn on the lamp	toggle	floorlamp	go	lamp	False
FloorPlan219	walk forward turn right at the cabinet and approach the computer	go	cabinet	put	sidetable	False
FloorPlan219	open the left cabinet door remove the newspaper close the door	pick	newspaper	open	cabinet	False
FloorPlan219	turn left walk to the trash can turn right put the newspaper on top of the dresser	go	floorlamp	put	sidetable	False
FloorPlan219	turn on the lap	toggle	floorlamp	put	sidetable	False
FloorPlan219	turn to the left and walk to the sofa	go	sofa	go	sofa	True
FloorPlan219	pick up the newspaper from the sofa	pick	newspaper	pick	newspaper	True
FloorPlan219	walk to the floor lamp that is to the left of the sofa	go	floorlamp	put	sofa	False
FloorPlan219	turn on the lamp	toggle	floorlamp	go	floorlamp	False
FloorPlan219	move to the right side of the large tan sofa	go	sofa	put	sidetable	False
FloorPlan219	pick up the newspaper on top of the sofa	pick	newspaper	pick	newspaper	True
FloorPlan219	carry the newspaper to the left side of the sofa where the lamp is	go	floorlamp	put	sidetable	False
FloorPlan219	turn on the lamp	toggle	floorlamp	go	floorlamp	False
FloorPlan219	turn to the left twice and take a few step forward and turn to the right and go to the sofa	go	sofa	go	sidetable	False
FloorPlan219	pick up the newspaper from the sofa	pick	newspaper	pick	newspaper	True
FloorPlan219	turn to the right and go to the blue chair and turn to the right	go	floorlamp	go	sidetable	False
FloorPlan219	turn on the floor lamp	toggle	floorlamp	go	floorlamp	False
FloorPlan219	move to the right side of the wood cupboard to the left of the blue sofa	go	cabinet	put	sidetable	False
FloorPlan219	open the right cupboard then remove the newspaper in the cupboard	pick	newspaper	open	drawer	False
FloorPlan219	carry the newspaper to the lamp that is left of the tan sofa	go	floorlamp	go	newspaper	False
FloorPlan219	turn on the lamp	toggle	floorlamp	go	lamp	False
FloorPlan219	walk up to the very last cabinet door on your left	go	cabinet	put	sidetable	False
FloorPlan219	open the door and pick up the newspaper that is in the cabinet	pick	newspaper	open	cabinet	False
FloorPlan219	turn to your right and walk up to the white sofa	go	floorlamp	go	sofa	False
FloorPlan219	turn on the lamp that is to the left of the white sofa	toggle	floorlamp	put	sidetable	False
FloorPlan219	go forward towards the couch then stop at the end of the bureau and turn left to face the bureau look down at the cabinet door	go	cabinet	put	sidetable	False
FloorPlan219	open the cabinet door on the far right of the bureau take out the newspaper and close the cabinet door	pick	newspaper	open	cabinet	False
FloorPlan219	look back up to your normal position then turn right and approach the couch look up	go	floorlamp	put	sidetable	False
FloorPlan219	turn on the lamp	toggle	floorlamp	go	lamp	False
FloorPlan10	walk over to the kitchen sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	grab a potato out of the sink	pick	potato	put	sinkbasin	False
FloorPlan10	walk over to the refrigerator	go	fridge	go	papertowelroll	False
FloorPlan10	place the potato inside the fridge and then take it back out	cool	potato	put	fridge	False
FloorPlan10	walk the potato over to the kitchen stove	go	microwave	go	stoveburner	False
FloorPlan10	put the potato in the microwave above the kitchen stove and close the door	put	potato	put	stoveburner	False
FloorPlan10	turn left and go to the fridge then go to the sink on your right and face it	go	sinkbasin	go	sinkbasin	True
FloorPlan10	pick up the potato from the sink	pick	potato	pick	potato	True
FloorPlan10	turn right and carry the potato to the fridge	go	fridge	go	potato	False
FloorPlan10	put the potato on the center front of the top fridge shelf and close the fridge door then open the fridge and take it out again and re-close the door	cool	potato	put	fridge	False
FloorPlan10	turn right and go to the stove on your left then turn to face the stove	go	microwave	go	stoveburner	False
FloorPlan10	put the potato into the microwave above the stove then close the microwave door	put	potato	put	microwave	False
FloorPlan10	move over to the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan10	pick up the potato in the sink	pick	potato	pick	potato	True
FloorPlan10	bring the potato to the fridge	go	fridge	go	potato	False
FloorPlan10	chill the potato in the fridge for 7 second	cool	potato	put	fridge	False
FloorPlan10	take that potato to the microwave	go	microwave	go	potato	False
FloorPlan10	place the potato in the microwave	put	potato	go	potato	False
FloorPlan10	walk over to the kitchen island	go	countertop	go	stoveknob	False
FloorPlan10	grab a potato off of the kitchen island counter	pick	potato	put	countertop	False
FloorPlan10	walk over to the fridge	go	fridge	go	fridge	True
FloorPlan10	place the potato inside the fridge to cool then take it back out	cool	potato	put	fridge	False
FloorPlan10	bring the potato over to the microwave above the stove	go	microwave	put	stoveburner	False
FloorPlan10	place the potato inside the microwave and close the door	put	potato	close	fridge	False
FloorPlan10	turn left then right to face the counter with the knife on it	go	countertop	go	knife	False
FloorPlan10	pick up the potato from the counter	pick	potato	pick	potato	True
FloorPlan10	turn right and face the fridge	go	fridge	put	fridge	False
FloorPlan10	open the fridge and chill the potato for 5 second then take it out	cool	potato	open	fridge	False
FloorPlan10	turn right and walk then turn left to face the stove	go	microwave	go	faucet	False
FloorPlan10	look above the stove to the microwave and place the potato inside	put	potato	put	countertop	False
FloorPlan10	go to the counter in front of you	go	countertop	go	countertop	True
FloorPlan10	pick up the potato the the left of the bread	pick	potato	pick	bread	False
FloorPlan10	go to the fridge behind you	go	fridge	go	fridge	True
FloorPlan10	chill the potato in the fridge	cool	potato	go	potato	False
FloorPlan10	take the potato to the microwave to your right	go	microwave	go	potato	False
FloorPlan10	placed a potato in the microwave	put	potato	cook	potato	False
FloorPlan10	move to the sink	go	sinkbasin	put	sinkbasin	False
FloorPlan10	pick up the potato in the sink	pick	potato	pick	potato	True
FloorPlan10	bring the potato to the fridge	go	fridge	go	potato	False
FloorPlan10	chill the potato in the fridge	cool	potato	go	potato	False
FloorPlan10	bring the chilled potato to the microwave	go	microwave	go	potato	False
FloorPlan10	put the potato in the microwave	put	potato	go	potato	False
FloorPlan10	turn right and move to the window at the end of the room then hang a left and walk over to the kitchen island and face the sink part of it	go	sinkbasin	break	window	False
FloorPlan10	grab a potato out of the sink	pick	potato	put	sinkbasin	False
FloorPlan10	turn right and walk to the fridge on your right	go	fridge	go	faucet	False
FloorPlan10	place the potato in the fridge let it cool then take it back out	cool	potato	put	fridge	False
FloorPlan10	turn right and head over to the stove on your left	go	microwave	go	faucet	False
FloorPlan10	place the potato inside the microwave above the stove and close the door	put	potato	close	fridge	False
FloorPlan10	walk forward then turn right at the chair then left at the window then left again and walk until you reach the sink	go	sinkbasin	go	window	False
FloorPlan10	grab the potato from the front right corner of the sink	pick	potato	put	sinkbasin	False
FloorPlan10	turn right then stop when you get to the fridge and turn to face it	go	fridge	go	faucet	False
FloorPlan10	place the potato next to the bowl in the fridge allow it to chill then remove it	cool	potato	put	fridge	False
FloorPlan10	turn right then stop at the stove and turn left to face the microwave	go	microwave	go	countertop	False
FloorPlan10	place the potato in the fridge to the left on an egg	put	potato	break	egg	False
FloorPlan308	go to baseball bat to right of the door	go	baseballbat	go	window	False
FloorPlan308	pick up baseball bat next to door	pick	baseballbat	pick	baseballbat	True
FloorPlan308	go toward safe in far opposite corner turn right face desk with lamp	go	desklamp	go	bowl	False
FloorPlan308	turn on lamp on the desk	toggle	desklamp	put	desk	False
FloorPlan308	head towards the door and turn right to face the baseball bat on the floor	go	baseballbat	break	window	False
FloorPlan308	pick up the bat from the floor	pick	baseballbat	pick	book	False
FloorPlan308	turn around head towards the bed turn left towards the edge of the bed turn right towards the middle of the bed turn left towards the wall and then turn left to face the lamp on the desk	go	desklamp	put	bed	False
FloorPlan308	turn on the lamp	toggle	desklamp	go	desklamp	False
FloorPlan308	walk over to the door in front of you and turn right to face the wall	go	baseballbat	go	window	False
FloorPlan308	pick up the black bat leaning against the wall	pick	baseballbat	pick	pencil	False
FloorPlan308	turn around and walk forward then turn right and walk over to the bed turn left and walk over to the wooden desk with a small lamp on it in the far side of the room	go	desklamp	put	bed	False
FloorPlan308	turn on the small lamp	toggle	desklamp	go	desklamp	False
FloorPlan308	turn around to face the bat on the ground	go	baseballbat	break	mirror	False
FloorPlan308	pick up the bat on the ground	pick	baseballbat	pick	book	False
FloorPlan308	bring the bat to the lamp on the desk	go	desklamp	put	desk	False
FloorPlan308	turn on the lamp on the desk	toggle	desklamp	put	desk	False
FloorPlan308	turn around and face the wall with the bat on the floor	go	baseballbat	break	window	False
FloorPlan308	pick the baseball bat up off of the floor	pick	baseballbat	pick	book	False
FloorPlan308	turn around and maneuver of to the desk at the opposite corner of the room	go	desklamp	close	book	False
FloorPlan308	turn the lamp on on the desk	toggle	desklamp	put	desk	False
FloorPlan308	turn right head towards the door turn right and head towards the bat on the floor	go	baseballbat	break	window	False
FloorPlan308	pick up the bat from the floor	pick	baseballbat	pick	book	False
FloorPlan308	turn around head towards the bed turn left towards the edge of the bed turn right towards the middle of the bed turn left towards the wall and turn left to face the lamp on the desk	go	desklamp	put	bed	False
FloorPlan308	turn on the lamp	toggle	desklamp	go	desklamp	False
FloorPlan308	walk forward a bit towards the baseball bat	go	baseballbat	go	baseballbat	True
FloorPlan308	grab the baseball bat leading against the wall	pick	baseballbat	break	window	False
FloorPlan308	turn and walk over to the right side of the computer desk	go	desklamp	go	desk	False
FloorPlan308	turn on the lamp on the computer desk	toggle	desklamp	put	desk	False
FloorPlan308	head towards the bat on the floor in front of you	go	baseballbat	break	window	False
FloorPlan308	pick up the bat from the floor	pick	baseballbat	pick	book	False
FloorPlan308	turn around head towards the bed turn left towards the wall and then turn left to face the lamp on the desk	go	desklamp	put	bed	False
FloorPlan308	turn on the lamp	toggle	desklamp	go	desklamp	False
FloorPlan308	move to the corner near the door	go	baseballbat	break	window	False
FloorPlan308	pick up the bat from the floor	pick	baseballbat	pick	book	False
FloorPlan308	bring the bat to the desk	go	desklamp	put	desk	False
FloorPlan308	turn on the lamp on the desk	toggle	desklamp	put	desk	False
FloorPlan424	move to the right facing the plunger on the floor to the left of the toilet	go	plunger	put	toilet	False
FloorPlan424	pick up the plunger on the floor	pick	plunger	pick	plunger	True
FloorPlan424	move to the left facing the white cabinet door	go	cabinet	put	cabinet	False
FloorPlan424	open the cabinet and place the plunger inside the cabinet close the cabinet	put	plunger	close	cabinet	False
FloorPlan424	walk over to the sink to your right	go	plunger	go	sinkbasin	False
FloorPlan424	pick up the green plunger from the floor between the sink and toilet	pick	plunger	pick	plunger	True
FloorPlan424	back up and approach the cabinet under the sink	go	cabinet	put	cabinet	False
FloorPlan424	open the left side of the cabinet and place the plunger in the cabinet	put	plunger	open	cabinet	False
FloorPlan424	turn around towards the sink and the toilet	go	plunger	close	toilet	False
FloorPlan424	pick up the plunger from between the sink and the toilet	pick	plunger	pick	plunger	True
FloorPlan424	turn towards the sink to the left	go	cabinet	put	sinkbasin	False
FloorPlan424	open the cabinet just to the left and place the plunger inside	put	plunger	open	cabinet	False
FloorPlan424	walk forward four step turn left for four step and stop to the left of the toilet	go	plunger	break	mirror	False
FloorPlan424	pick up the plunger from the floor between the sink and the toilet	pick	plunger	pick	plunger	True
FloorPlan424	turn around and walk three step turn around again and face the sink	go	cabinet	go	sinkbasin	False
FloorPlan424	open the left cabinet door under the sink place the plunger in the cabinet on the front right	put	plunger	open	cabinet	False
FloorPlan424	move forward towards the shower stall then turn left and face the sink	go	plunger	put	sinkbasin	False
FloorPlan424	pick up the turquoise toilet plunger from the floor between the sink and the toilet	pick	plunger	close	toilet	False
FloorPlan424	turn around and move towards the bathroom door then turn around and face the bathroom vanity	go	cabinet	put	toilet	False
FloorPlan424	open the vanity cabinet door beneath the sink closest to the toilet place the plunger in front of the green soap dispenser bottle and then close the vanity cabinet door	put	plunger	close	toilet	False
FloorPlan424	move left towards the toilet	go	plunger	put	toilet	False
FloorPlan424	pick up the plunger beside the toilet	pick	plunger	pick	plunger	True
FloorPlan424	move left towards the cupboard	go	cabinet	put	toilet	False
FloorPlan424	drop the plunger inside the cupboard	put	plunger	go	plunger	False
FloorPlan424	turn around to the toilet	go	plunger	close	toilet	False
FloorPlan424	grab the plunger on the floor behind the toilet	pick	plunger	put	toilet	False
FloorPlan424	turn around turn around	go	cabinet	break	mirror	False
FloorPlan424	open the second from the right cabinet door put the plunger in	put	plunger	open	cabinet	False
FloorPlan424	turn around to face the right side of the sink	go	plunger	put	sinkbasin	False
FloorPlan424	pick up the plunger from in between the sink and the toilet	pick	plunger	pick	plunger	True
FloorPlan424	move slightly to the left to face the cabinet under the sink	go	cabinet	put	sinkbasin	False
FloorPlan424	open the left cabinet door and place the plunger inside of the cabinet	put	plunger	open	cabinet	False
FloorPlan424	turn around to face the sink and the toilet	go	plunger	close	toilet	False
FloorPlan424	pick up the aqua plunger that is sitting in between the sink and toilet	pick	plunger	close	toilet	False
FloorPlan424	take a step backwards and continue to face the sink and toilet	go	cabinet	go	sinkbasin	False
FloorPlan424	open the left hand cabinet under the sink and place the plunger inside to the right of the soap then close the cabinet door	put	plunger	close	cabinet	False
FloorPlan10	turn around go forward past the stove turn to face the counter on the right	go	countertop	go	countertop	True
FloorPlan10	pick up the spoon on the counter	pick	spoon	pick	spoon	True
FloorPlan10	turn left go to the fridge turn right to face the fridge	go	mug	go	fridge	False
FloorPlan10	open the fridge and put the spoon in the mug on the top shelf	put	spoon	open	fridge	False
FloorPlan10	pick up the mug with the spoon from the top shelf of the fridge	pick	mug	pick	spoon	False
FloorPlan10	turn right move to the counter before the stove face the counter on the left	go	countertop	put	countertop	False
FloorPlan10	put the mug with spoon on the counter left of the stove	put	mug	put	stoveburner	False
FloorPlan10	turn around and begin walking across the room then turn right and walk up to the counter to the left of the oven	go	countertop	break	window	False
FloorPlan10	pick up the metal spoon that is on the counter to the left of the oven	pick	spoon	put	countertop	False
FloorPlan10	turn left and walk over to the fridge	go	mug	go	fridge	False
FloorPlan10	open the fridge door and place the spoon handle down inside the white mug that is on the top shelf inside the fridge	put	spoon	open	fridge	False
FloorPlan10	pick up the white mug with the spoon inside of it and close the fridge door	pick	mug	close	fridge	False
FloorPlan10	turn right and walk over to the dishwasher turn left to face the counter	go	countertop	go	countertop	True
FloorPlan10	put the white mug with the spoon inside of it on the counter	put	mug	put	countertop	False
FloorPlan10	turn around go straight then turn right to face the counter to the right of the oven	go	countertop	go	countertop	True
FloorPlan10	pick up the spoon on the counter to the left of the butter knife	pick	spoon	pick	butterknife	False
FloorPlan10	turn left and go to the fridge ahead of you	go	mug	go	fridge	False
FloorPlan10	put the spoon in the mug on the top shelf of the fridge	put	spoon	put	shelf	False
FloorPlan10	pick up the mug with the spoon in it	pick	mug	pick	spoon	False
FloorPlan10	turn right go straight then turn left at the dishwasher	go	countertop	go	faucet	False
FloorPlan10	put the mug on the counter in front of the lettuce	put	mug	put	coffeemachine	False
FloorPlan10	move to the left of the stove	go	countertop	put	stoveburner	False
FloorPlan10	pick up a spoon from the counter	pick	spoon	pick	spoon	True
FloorPlan10	move to the fridge to the left of you	go	mug	close	fridge	False
FloorPlan10	put spoon inside a cup	put	spoon	put	cup	False
FloorPlan10	pick up cup from the fridge	pick	mug	pick	cup	False
FloorPlan10	move to the counter to the left of the stove	go	countertop	put	countertop	False
FloorPlan10	put cup on the counter	put	mug	put	cup	False
FloorPlan10	turn around and walk until you get to the counter on your right with the utensil on it	go	countertop	go	countertop	True
FloorPlan10	pick up the spoon directly to the left of the pear	pick	spoon	pick	spoon	True
FloorPlan10	turn left and walk until you reach the fridge	go	mug	go	fridge	False
FloorPlan10	place the spoon in the white mug on the top shelf of the fridge	put	spoon	put	shelf	False
FloorPlan10	grab the mug that you placed the spoon in	pick	mug	go	spoon	False
FloorPlan10	turn to your right and walk back to the counter that you got the spoon from	go	countertop	go	spoon	False
FloorPlan10	place the mug on the front of the counter	put	mug	put	coffeemachine	False
FloorPlan10	turn around and go straight pas the oven and turn right towards the counter	go	countertop	go	countertop	True
FloorPlan10	pick up the spoon from the counter	pick	spoon	pick	spoon	True
FloorPlan10	turn left go towards the fridge and open the fridge	go	mug	go	fridge	False
FloorPlan10	place the spoon in the cup on the first rack of the fridge	put	spoon	put	cup	False
FloorPlan10	take out the cup with the spoon and close the fridge	pick	mug	close	fridge	False
FloorPlan10	turn right and go towards the counter and then turn left in front of the counter	go	countertop	go	countertop	True
FloorPlan10	place the cup on the counter	put	mug	put	cup	False
FloorPlan10	turn right and go forward to the counter to the left of the stove	go	countertop	go	countertop	True
FloorPlan10	take the left spoon that is on the counter	pick	spoon	go	spoon	False
FloorPlan10	turn left and go forward and to the brown shelf on the wall straight ahead	go	mug	go	shelf	False
FloorPlan10	place the spoon in the white mug on the shelf	put	spoon	put	shelf	False
FloorPlan10	pick up the mug off the shelf	pick	mug	pick	mug	True
FloorPlan10	turn right and go to the counter left of the stove	go	countertop	go	countertop	True
FloorPlan10	place the mug on the counter under the spoon	put	mug	put	mug	True
FloorPlan10	turn right and begin walking across the room hang a left before the oven and walk up to the counter	go	countertop	break	window	False
FloorPlan10	pick up the metal spoon that is to the left of the phone on the counter	pick	spoon	pick	spoon	True
FloorPlan10	turn left and walk over to the wooden shelving unit against the far wall	go	mug	break	window	False
FloorPlan10	put the metal spoon into the white mug that is on the top shelf of the wooden shelving unit	put	spoon	put	countertop	False
FloorPlan10	pick up the white mug with the metal spoon inside it	pick	mug	pick	spoon	False
FloorPlan10	turn around and walk back over to the kitchen counter to the left of the oven	go	countertop	put	countertop	False
FloorPlan10	place the white mug with the spoon inside onto the counter just below of the metal spoon that is already on the counter	put	mug	put	countertop	False
FloorPlan10	go right and stand in front of the counter to the left of the stove	go	countertop	put	countertop	False
FloorPlan10	pick up the spoon from the counter	pick	spoon	pick	spoon	True
FloorPlan10	go to the left and stand in front of the brown shelf	go	mug	go	shelf	False
FloorPlan10	put the spoon in the white cup on the shelf	put	spoon	put	cup	False
FloorPlan10	pick the white cup up from the shelf	pick	mug	pick	cup	False
FloorPlan10	go right and then right again to stand in front of the counter to the left of the stove	go	countertop	go	countertop	True
FloorPlan10	put the cup down on the right side of the counter close to the stove	put	mug	put	countertop	False
FloorPlan10	turn around then begin walking to the door hang a right and walk up to the fridge then turn right again and walk over to where the toaster is on the counter	go	countertop	go	window	False
FloorPlan10	pick up the metal spoon that is to the right of the toaster on the counter	pick	spoon	pick	spoon	True
FloorPlan10	turn left and walk over to the fridge	go	mug	go	fridge	False
FloorPlan10	open the fridge door and place the metal spoon inside the white mug that is in the fridge	put	spoon	open	fridge	False
FloorPlan10	remove the white mug with the spoon inside of it from the fridge and close the fridge door	pick	mug	close	fridge	False
FloorPlan10	turn right and walk over to the section of counter above the dishwasher	go	countertop	go	countertop	True
FloorPlan10	place the mug with the spoon inside of it onto the front edge of the counter just above the middle of the dishwasher	put	mug	put	countertop	False
FloorPlan10	turn around go straight turn right turn right at the refrigerator move forward then turn left to face the counter with the dishwasher	go	countertop	go	faucet	False
FloorPlan10	pick up the spoon on the counter to the right of the toaster	pick	spoon	pick	spoon	True
FloorPlan10	turn left go forward then turn right to go to the fridge	go	mug	go	fridge	False
FloorPlan10	put the spoon in the mug inside of the fridge	put	spoon	put	fridge	False
FloorPlan10	pick up the mug with the spoon in it from in the fridge	pick	mug	pick	spoon	False
FloorPlan10	turn right go forward then turn left to return to the counter above the dishwasher	go	countertop	go	countertop	True
FloorPlan10	put the mug with the spoon in it on the counter to the right of the fork	put	mug	put	coffeemachine	False
FloorPlan10	turn to the left and walk in front of the counter with the toaster on it	go	countertop	put	countertop	False
FloorPlan10	pick up the spoon that s next to the toaster	pick	spoon	pick	spoon	True
FloorPlan10	move to the front of the fridge	go	mug	close	fridge	False
FloorPlan10	open the fridge and put the spoon in the white mug	put	spoon	open	fridge	False
FloorPlan10	take the mug out of the fridge and close the door	pick	mug	close	fridge	False
FloorPlan10	turn to the right and stand in front of the counter with two head of lettuce on it	go	countertop	put	countertop	False
FloorPlan10	put the mug down on the edge of the counter	put	mug	put	countertop	False
FloorPlan10	turn around and take a step then turn right and walk to the fridge then take a step to your right	go	countertop	go	faucet	False
FloorPlan10	pick up the spoon that s in front of you	pick	spoon	pick	spoon	True
FloorPlan10	take a step to your left	go	mug	go	countertop	False
FloorPlan10	put the spoon in the mug in the fridge	put	spoon	put	fridge	False
FloorPlan10	pick up the mug with the spoon in it and close the door	pick	mug	close	fridge	False
FloorPlan10	take two step to your right	go	countertop	go	countertop	True
FloorPlan10	put the mug to the left of the head of lettuce nearest the edge	put	mug	put	coffeemachine	False
FloorPlan10	cross the room to face the counter to the right of the fridge	go	countertop	break	window	False
FloorPlan10	pick the spoon up from the counter	pick	spoon	pick	spoon	True
FloorPlan10	move to the left and face the fridge	go	mug	put	fridge	False
FloorPlan10	open the fridge and put the spoon in the cup	put	spoon	open	fridge	False
FloorPlan10	pick the cup up from inside the fridge	pick	mug	pick	cup	False
FloorPlan10	turn and go to face the counter to the right of the fridge	go	countertop	go	countertop	True
FloorPlan10	put the cup on the counter	put	mug	put	cup	False
FloorPlan10	turn around head in to the kitchen	go	countertop	go	faucet	False
FloorPlan10	stand in front of the counter next to the fridge	pick	spoon	put	countertop	False
FloorPlan10	take the spoon from the counter	go	mug	go	spoon	False
FloorPlan10	go to the fridge open the door	put	spoon	open	fridge	False
FloorPlan10	put the spoon inside the white mug inside the fridge	pick	mug	put	fridge	False
FloorPlan10	take the white mug out of the fridge close the door	go	countertop	close	fridge	False
FloorPlan10	turn right walk in to kitchen put the white mug on the counter	put	mug	put	countertop	False
FloorPlan10	walk around the kitchen island on the right to reach the corner of it	go	countertop	break	statue	False
FloorPlan10	pick up the large knife on the kitchen island	pick	knife	pick	knife	True
FloorPlan10	walk around the corner to reach the sink	go	sinkbasin	go	sinkbasin	True
FloorPlan10	rinse the knife in the sink removing it afterwards	clean	knife	put	sinkbasin	False
FloorPlan10	turn around the face the countertop	go	countertop	put	countertop	False
FloorPlan10	place the knife on the countertop	put	knife	put	countertop	False
FloorPlan10	go to the corner of the counter near the waste bin	go	countertop	put	garbagecan	False
FloorPlan10	pick up the knife from the corner of the counter	pick	knife	pick	knife	True
